label,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
L,-0.8217283282262046,1.0000000585388995,1.8402661794425512e-07,-0.31926741142976695,0.9940091875632001,-0.03976908326148987,0.15804238427064454,0.8198547907474352,-0.05795164406299591,0.5844863252545359,0.6645925358922482,-0.07379321753978729,0.9233223541676009,0.7450500384659109,-0.08895231038331985,0.01161201026210324,0.020764859894754083,-0.02568136900663376,0.24183075022634065,-0.43816840447195043,-0.0477851964533329,0.35382011394245555,-0.7458520213891773,-0.0620991475880146,0.4272597390874418,-1.0,-0.07319842278957367,-0.2998620003982987,-0.0498246233109625,-0.02064315415918827,-0.3157595264156199,-0.41665512474698024,-0.0647258460521698,-0.40312508744248116,-0.05662953622322709,-0.07689879089593887,-0.4302918199263838,0.2338747869330405,-0.07359106093645096,-0.6058520869527447,-0.031556740174743296,-0.02017875574529171,-0.6593054781053393,-0.23445607820515987,-0.06254179775714874,-0.67286987774385,0.10523274539594482,-0.060879312455654144,-0.644371502373928,0.31961132746437937,-0.047251779586076736,-0.8875192607614107,0.03658441209792996,-0.023224126547574997,-0.9233223541676009,-0.11304136627918208,-0.04928220808506012,-0.8886728283151252,0.12614892834592836,-0.04621949419379234,-0.8148756475719411,0.27883570577833966,-0.03666333854198456
L,-0.8101466837116218,0.9999999424778782,1.9523231742368807e-07,-0.3225570815024042,0.998907942516533,-0.04509258270263672,0.15648875994730052,0.8172714887691508,-0.0654991939663887,0.5833864262518079,0.662524556193821,-0.0824645608663559,0.9472805726626345,0.7119569969218762,-0.0986655056476593,0.01046609254987283,0.02230437531665928,-0.03478225693106651,0.24482778336892802,-0.442704917957348,-0.059983786195516586,0.3596598854987651,-0.7494746504610743,-0.07551514357328415,0.44539982936637773,-1.0,-0.08740667998790741,-0.31139042703042735,-0.03607459606815589,-0.028383957222104073,-0.37122102668244156,-0.4037970697770949,-0.07743887603282928,-0.4556448644019517,-0.050305914148463214,-0.09164726734161377,-0.46409141277552524,0.2467560399378393,-0.08905404806137085,-0.6204773806910662,-0.005999959964603187,-0.02690315805375576,-0.7023892273490538,-0.19328025422016798,-0.07470835000276566,-0.7013722362346111,0.14677753020256532,-0.07551317662000656,-0.6492691584329502,0.3609448146568207,-0.06238849461078644,-0.8982347956377064,0.07009766566025963,-0.029186682775616646,-0.9472805726626345,-0.06059570139484243,-0.060833871364593506,-0.9100792907936535,0.18015324583528333,-0.06084262952208519,-0.8213028691574206,0.3308110458119984,-0.052432581782341
L,-0.7522415847857927,1.0000001144600075,2.1694980034681066e-07,-0.2851513550462441,0.979467820484587,-0.04727451130747795,0.15481917836943937,0.7973349360786642,-0.06923622637987137,0.564641174744262,0.6442364350011377,-0.08747635036706924,0.9349582152296824,0.6789221667370977,-0.1050051897764206,0.015474420706456323,0.006714338496700576,-0.03527417778968811,0.24318482223674084,-0.44188602164026686,-0.05977261811494827,0.3524497188633297,-0.746026520841565,-0.07531781494617462,0.43417370633865787,-1.0,-0.08737245202064514,-0.2966387903133869,-0.0475286024112603,-0.027354534715414047,-0.39698404747984245,-0.37981516082317807,-0.07391434162855148,-0.4866681561728969,-0.0364631811915653,-0.08734895288944244,-0.4861463329989575,0.24025922444645995,-0.0850975513458252,-0.5995617784154981,-0.013567173602408972,-0.024674706161022186,-0.7038712434797857,-0.19044565690658552,-0.07048429548740387,-0.7115373169383871,0.13656830126240233,-0.07116667181253433,-0.6490758041158903,0.32856099962960744,-0.058819882571697235,-0.8650131926604581,0.06410206810919851,-0.026004193350672722,-0.9349582152296824,-0.07101465133879292,-0.05657903477549553,-0.9045146002896296,0.16442695139432892,-0.056447867304086685,-0.8099104281765742,0.3062438162980978,-0.04830707237124443
L,-0.7240991425660056,1.0000000579558754,1.9861992939240736e-07,-0.2710374321930747,0.9750641948253981,-0.04593251645565033,0.16682430664778233,0.7950284406867401,-0.06602029502391815,0.5717177298498143,0.6432369028704734,-0.08238610625267029,0.9205726898237481,0.6627708147657198,-0.09802137315273285,0.021473753001100118,0.012469380462123923,-0.03389730677008629,0.24094639394486286,-0.4457002130342068,-0.05709993094205856,0.3446020998804602,-0.7472198276786365,-0.07087765634059906,0.4246361501163812,-1.0,-0.08128917217254639,-0.2750887797077471,-0.034240157324701155,-0.025152239948511124,-0.42734431226254754,-0.38181185830530295,-0.07179415971040726,-0.5145455337869423,-0.038268902047963585,-0.0849505215883255,-0.5050332359558715,0.2548140758130079,-0.08164224028587341,-0.5590987652732567,0.004874494813123019,-0.021378176286816597,-0.7219155970040522,-0.16255121995379063,-0.06742110103368759,-0.7228695507133035,0.15998759976089724,-0.06977788358926773,-0.6524921084382248,0.36905067001048886,-0.057627562433481216,-0.809184510990926,0.08391355858000223,-0.021336467936635017,-0.9205726898237481,-0.031487253242718165,-0.052322059869766235,-0.8941741363096689,0.19647035968459486,-0.05410745367407799,-0.7889599968842922,0.34537105843540233,-0.04666982963681221
L,-0.5692467056216184,0.999999942333385,3.128726007162186e-07,-0.18939336797020898,0.9438859432781949,-0.06183864176273346,0.1604863625375525,0.741572081884748,-0.09043411165475845,0.5108020526546941,0.5772307638012356,-0.11218830943107605,0.8829037285849258,0.5704916125061819,-0.13209320604801178,0.018189146035858486,-0.005802933800571315,-0.04445132613182068,0.20485390278423643,-0.431095949404696,-0.07053027302026749,0.3040757725481078,-0.7438238478671656,-0.08636047691106796,0.3832204336344915,-1.0,-0.09775741398334503,-0.249802376510404,-0.018829937461709367,-0.02758651040494442,-0.48239351744207504,-0.33593611600124007,-0.07389620691537857,-0.5430447257652591,0.005160297043040516,-0.08527332544326782,-0.47301185118138134,0.25979034956118013,-0.08053366094827652,-0.501298248503436,0.02960898113701957,-0.01763005182147026,-0.717165609752947,-0.14361195765701928,-0.06430401653051376,-0.6921794728071924,0.16865910588144112,-0.06553317606449127,-0.558011173021989,0.3295948643496682,-0.052662815898656845,-0.7103202365530681,0.09799674252825202,-0.012933424673974514,-0.8829037285849258,-0.01738308209142511,-0.04593370854854584,-0.8349094195878267,0.21311245405124116,-0.0485687255859375,-0.6853466709293828,0.3474885843168951,-0.04144968092441559
L,-0.4774318719606099,1.0000000585159214,5.032524086345802e-07,-0.14734121792464389,0.9332598412369423,-0.0798625573515892,0.15427652494539587,0.7546343732119729,-0.11939584463834763,0.4697101109543795,0.5961341690499227,-0.14950479567050934,0.8480429291525502,0.5294079955921127,-0.17688226699829102,0.0380987802590219,-0.021116933185233437,-0.055136244744062424,0.18989774108647448,-0.41693313842069973,-0.08338716626167297,0.2881993398701859,-0.7470006201517365,-0.09845169633626938,0.3726179192370273,-1.0,-0.10752852261066437,-0.22597912643453244,0.004419532006043993,-0.02897263690829277,-0.49218935330895247,-0.28125379256316474,-0.07525993138551712,-0.5360767625902564,0.06293100633458257,-0.08305282890796661,-0.425066441903111,0.2828703534115894,-0.07390809059143066,-0.46393997296330364,0.058511649876303196,-0.012098617851734161,-0.6979051183057347,-0.10101410432663213,-0.0579826757311821,-0.6657623226045951,0.20488618477712983,-0.0582871213555336,-0.5101492940112582,0.32739886312926997,-0.04428379237651825,-0.6518495770995835,0.1037816733517206,-0.0022029175888746977,-0.8480429291525502,0.007803156653090583,-0.03403119370341301,-0.8008514768774921,0.23277276640923952,-0.03772255405783653,-0.6457412170820146,0.3545500166594829,-0.031121818348765373
L,-0.5070552333454745,1.0000000583713915,4.2142369238717947e-07,-0.16067589401623192,0.9267290189870462,-0.07299033552408218,0.1717438102976474,0.7262867973251893,-0.1047610342502594,0.5064899647903767,0.5934984193027187,-0.12698426842689514,0.8536977109075117,0.5459570223118807,-0.14667077362537384,0.011274084036124886,-0.00830163766775938,-0.05088142305612564,0.15275489619231739,-0.4230805735339441,-0.07630886137485504,0.2286372381459378,-0.741667308751973,-0.09203226119279861,0.296678901310321,-1.0,-0.10284513980150223,-0.24919587571096355,0.00887379404705201,-0.027092700824141502,-0.4923953751179102,-0.27985737534205635,-0.07363345474004745,-0.5310428399316355,0.04927835448712561,-0.08633576333522797,-0.4452621108963044,0.3048082266304297,-0.08170831203460693,-0.4902996086781915,0.06690301243077153,-0.011299210600554943,-0.7050878839670132,-0.07988235829761005,-0.05874738097190857,-0.6733756409178785,0.21983629159545356,-0.0637938380241394,-0.5446690575588617,0.3654593711766739,-0.052839864045381546,-0.683009722338965,0.11541407497688493,-0.0014219782315194607,-0.8536977109075117,0.026111099436832815,-0.03584638237953186,-0.8109593454932617,0.2519230454923277,-0.041832759976387024,-0.6715992827323415,0.37025469772958636,-0.03674963861703873
L,-0.5762052944576801,1.0,3.9241453464455844e-07,-0.15848012054650185,0.9111377738235967,-0.06187502667307854,0.18413776491975148,0.7129492784936636,-0.08729229122400284,0.5056072832991961,0.5401388236679009,-0.10590993613004684,0.8602613174522653,0.5097043241119946,-0.12257641553878784,-0.0069623444819112605,-0.013109582399248655,-0.03142721951007843,0.1412344129226479,-0.43483223594403714,-0.05444607511162758,0.22733320929621578,-0.7435367623005177,-0.07362716645002365,0.29084029057063127,-1.0,-0.08794660121202469,-0.28869943613219734,-0.0023881963226193865,-0.013346931897103786,-0.43138598527812777,-0.3344464681741301,-0.060568518936634064,-0.46328464703018024,-0.02287224404306732,-0.08116452395915985,-0.43184829142725056,0.2575451127197906,-0.08214722573757172,-0.54761678173634,0.05956452795917275,-0.0022237631492316723,-0.6832440848113235,-0.1476056345845703,-0.04983162879943848,-0.6529111122186313,0.14690500603090975,-0.05997404828667641,-0.5767268053962853,0.3441510813720109,-0.05202832072973251,-0.7525920885981173,0.12239907982806096,0.004051958676427603,-0.8602613174522653,-0.004814436347855428,-0.029766252264380455,-0.8146997629148831,0.21202495528130427,-0.03661146014928818,-0.7049544348607977,0.35555933551412017,-0.03212754428386688
L,-0.7239447348067594,1.0000000558031354,1.8587864758501382e-07,-0.18066929164615902,0.8678100171092413,-0.029571492224931717,0.19632195953826254,0.6239422794687988,-0.039943572133779526,0.5332653093111995,0.41703027989736685,-0.04931196942925453,0.857759872411711,0.3706900169306713,-0.05749337747693062,-0.010390488020740909,-0.059838650814111945,-0.005269212182611227,0.13416619513017197,-0.487868342546431,-0.020950842648744583,0.19755520883207386,-0.7646350419137351,-0.03063628077507019,0.24412426465418238,-1.0,-0.03867213428020477,-0.28882134849392915,-0.08247028204020727,-0.004724156577140093,-0.24230764938220348,-0.47442023332407,-0.04375108331441879,-0.2788214266183188,-0.10770803129886262,-0.056160129606723785,-0.28680529281579276,0.1720292921818691,-0.052131716161966324,-0.5790601524318448,-0.001165894909303164,-0.008218790404498577,-0.5564913555362849,-0.199099281590434,-0.05036146566271782,-0.5401307690676523,0.18384103025980825,-0.04851057007908821,-0.5216686365173486,0.3593463555530258,-0.03333325684070587,-0.857759872411711,0.1216321412667535,-0.013777307234704494,-0.8311434508882185,-0.03105394265893012,-0.0408436581492424,-0.7638875031110248,0.24391310558957688,-0.03579273447394371,-0.7145787365500492,0.36120080535085103,-0.024123718962073326
L,-0.6885882159407913,1.0000001116033066,1.4688616545299737e-07,-0.18114204333154618,0.8873307703261986,-0.02204263210296631,0.21643870947293328,0.6019262953907388,-0.032202113419771194,0.5430672137609556,0.38940391334762153,-0.04315198212862015,0.8595795479351825,0.35074341194521436,-0.05380653962492943,-0.006473940404727159,-0.06011456302618169,-0.007789553143084049,0.12345976276708345,-0.5013864478765685,-0.026115983724594116,0.19148711182695952,-0.7714898862851589,-0.035676609724760056,0.23061947200922112,-1.0,-0.04310176521539688,-0.2824994966690877,-0.07771987302222201,-0.012747758068144321,-0.1764299285247784,-0.5030117268290331,-0.05225522816181183,-0.1579678399447876,-0.131776050555405,-0.06347440183162689,-0.16636464951874422,0.11704296325528096,-0.05914578214287758,-0.5685903319394824,0.0005968544831271425,-0.020594922825694084,-0.486751180874586,-0.20587171780255767,-0.06546029448509216,-0.4575983883589716,0.1957007504652742,-0.061509083956480026,-0.47321102131757076,0.36665246328586026,-0.044885531067848206,-0.8595795479351825,0.12279432805211607,-0.029483960941433907,-0.779190458631556,-0.047748135443558416,-0.0591270886361599,-0.7031614873060167,0.2418955910890563,-0.052166640758514404,-0.7004648166112147,0.36711383135490433,-0.03918536379933357
L,-0.6743628744788843,0.999999889482906,1.7090695791921462e-07,-0.19244247640515302,0.9012701066512061,-0.016777632758021355,0.22869528823631738,0.5744173483545221,-0.02391737885773182,0.5371949147990567,0.36621972080287574,-0.03265412896871567,0.8164057431755142,0.3160927035067295,-0.040674787014722824,0.011418018309145931,-0.06508495338499491,-0.002287858398631215,0.13330754232749442,-0.5021067873631219,-0.019819168373942375,0.2020761409729527,-0.7698729075522298,-0.02816782519221306,0.22710804173213883,-1.0,-0.034747522324323654,-0.2483068781197594,-0.09421836453709805,-0.010167042724788189,0.026909199376595177,-0.4670058952028287,-0.04563761129975319,0.07486146129680316,-0.07754885021330904,-0.052173446863889694,0.027844395026111874,0.12338205737296004,-0.045273199677467346,-0.5248136847570625,-0.04959277766369958,-0.021391941234469414,-0.25077560896576556,-0.20504656416721945,-0.06451431661844254,-0.2666208868024244,0.22361708302508274,-0.056933097541332245,-0.3808946778725106,0.33197599922372795,-0.038789473474025726,-0.8164057431755142,0.04907367887313235,-0.03330467641353607,-0.5709606499466092,-0.050030204321793066,-0.061452023684978485,-0.5555646240971029,0.23898934769937671,-0.051634207367897034,-0.6686635079407637,0.30587451402870836,-0.03747530281543732
L,-0.7051294106306588,0.9999999436950949,2.3311991981245228e-07,-0.1855709446870748,0.8844476393098776,-0.01113079208880663,0.2276791309585651,0.5561312606972282,-0.018238740041851997,0.5318190842322505,0.3772278302533236,-0.029079537838697433,0.8313334769483778,0.31896689282845553,-0.03991691395640373,-0.005562361567352884,-0.08549049623877604,0.0035725778434425592,0.13354971683700215,-0.5067537733576676,-0.013977720402181149,0.2206437204659659,-0.7698114157294058,-0.023843007162213326,0.26020354673605534,-1.0,-0.0321183018386364,-0.2673495400621223,-0.1170760840298907,-0.008576001971960068,0.03711292770754241,-0.4731225157572092,-0.044803984463214874,0.11236961332381255,-0.10062705646627489,-0.05409836024045944,0.06853872217819804,0.09301260633040552,-0.04973997548222542,-0.5448710116561288,-0.06654006696454964,-0.023853769525885582,-0.2316815088273141,-0.2220539894221101,-0.06721752882003784,-0.2353251118412481,0.20322720571931713,-0.06141089275479317,-0.359556929945775,0.3011470660471175,-0.04522988945245743,-0.8313334769483778,0.03733876668159497,-0.039350077509880066,-0.5386355812541151,-0.060687059477461204,-0.0677071288228035,-0.5242213003482683,0.22932880837087274,-0.058277878910303116,-0.6489372280261944,0.2887129160411661,-0.044943396002054214
L,-0.7054905974437158,1.0000000554912967,1.6665114799252478e-07,-0.20643017607832354,0.8519119859203043,-0.029192181304097176,0.1796538497309005,0.644498393083032,-0.04310210794210434,0.5478548063564614,0.4458260112567425,-0.05607379972934723,0.8866571399208605,0.4200869282260032,-0.06789839267730713,0.01436525392484392,-0.05762321675943702,-0.013919942080974579,0.2086274094598455,-0.49428267621649685,-0.030244193971157074,0.3037730086337799,-0.7668464917625389,-0.040467776358127594,0.37492794455132067,-1.0,-0.04941505566239357,-0.2980966929184893,-0.10325282212087292,-0.01325821690261364,-0.3029950206549704,-0.49177380371307805,-0.049815014004707336,-0.3558410471784784,-0.13696955592091026,-0.05859804153442383,-0.3628770106438966,0.13667023586686616,-0.055369582027196884,-0.6046033138070559,-0.03449855067831451,-0.01615186221897602,-0.6134065640876754,-0.2747643229140655,-0.05208901688456535,-0.6064394098300834,0.06801018864599238,-0.04533275216817856,-0.586436351149813,0.26316175868344455,-0.030889447778463364,-0.8866571399208605,0.09255021573906305,-0.02168024331331253,-0.8806701839270126,-0.09563053761521935,-0.043326761573553085,-0.8171390862714311,0.14384814606907423,-0.035965703427791595,-0.7568558942078406,0.2713256382442465,-0.025042762979865074
L,-0.6458395217404671,0.9999999428542627,2.580023874543258e-07,-0.20199200896868058,0.914899196633796,-0.04254213348031044,0.19194304535805748,0.7193231681733903,-0.06173655390739441,0.5569694426884829,0.5266494574183682,-0.07814338058233261,0.9148946821205503,0.5235562729504424,-0.09416746348142624,0.02830759813151726,-0.047497993898892504,-0.024018878117203712,0.2667388150648507,-0.46920976245774215,-0.04619048163294792,0.388851940994969,-0.7607845721138631,-0.06106703728437424,0.47800614865274926,-1.0,-0.07229913771152496,-0.2803719593181782,-0.09154101366708882,-0.017344659194350243,-0.38441983190238505,-0.4876877223183477,-0.06187349930405617,-0.45338330766156326,-0.14681648526514307,-0.07575426250696182,-0.4426039072369247,0.15100309627033773,-0.07274635136127472,-0.5760548617364601,-0.03386427818819211,-0.015633735805749893,-0.6976374466415964,-0.2586061194627066,-0.06115389242768288,-0.6836021106892359,0.07389258132895613,-0.06313830614089966,-0.6201417694308936,0.2955683252150194,-0.050256337970495224,-0.827390043315326,0.07930702564552111,-0.01722252182662487,-0.9148946821205503,-0.07526830780842783,-0.0483904667198658,-0.8700007623241354,0.16077890325672414,-0.04876037314534187,-0.7734909839455909,0.3176204080685667,-0.03988174349069595
